,P_Z0_before,P_Z0_after,P_Z1_before,P_Z1_after,P_WH_before,P_WH_after,T_Z0_before,T_Z0_after,T_Z1_before,T_Z1_after,top_icv_status_before,top_icv_status_after,bottom_icv_status_before,bottom_icv_status_after,P_bottom_before,P_bottom_after,T_WH_before,T_WH_after,command_type,failure
3041,776.0601368585693,779.9032050470296,715.439412591376,725.2199740279653,226.01558438577524,220.99408060194241,85.29986121414092,88.50131410230514,87.97243512050142,90.66921113878507,True,False,True,True,777.917398846409,736.58900242502,68.9042976852014,66.6934758228796,Close_Top,True
3042,848.6958613676327,850.5697665474305,790.3429431747302,775.0510650615664,112.03040161666313,114.9204953956718,86.67576655699007,84.10979629766706,86.60282727476275,84.98057224709369,False,False,True,True,774.964771600729,777.042543288726,77.3449892264455,74.8040921090262,No-action,False
3043,835.0046346919826,842.8112691405598,774.3509006509286,771.0941384614483,118.1514048887178,116.09383868304485,88.86648312544833,88.96130949264781,87.74244527573028,86.6637913181222,False,True,True,True,764.54985161132,834.4538512958,78.2280902859877,81.4903060346227,Open_Top,False
3044,781.8683909739499,786.4793620536107,722.8635013786619,725.7848189863369,224.2969283826949,228.90910796460864,86.63510945697524,88.42224541842862,89.42444586253305,87.34247758153366,True,True,True,True,783.932157329902,788.04678857178,70.9520633722252,70.6947795172365,No-action,False
3045,787.5669253380935,779.9331396886943,715.0911722278123,720.654175021238,229.31106422002478,217.4439618116868,90.92009049725962,87.31548884177603,88.56596050750058,87.86171589969439,True,False,True,True,785.376774057326,781.680869466987,72.188552563416,70.8457822961843,Close_Top,True
3046,843.2934915773185,840.3547066491376,791.720028476519,784.5854330241269,110.9880978358718,111.28101879193967,85.70606180839901,84.08994971221311,84.24643903291016,85.3718941134716,False,True,True,True,840.665984861423,836.657557677623,79.669042782856,79.2237419300311,Open_Top,True
3047,776.1156833514871,789.911733078936,730.1745685158886,728.6554370411322,231.55053026979175,231.51054117852462,88.10881647224377,84.9283429220456,88.29071383229396,86.91625012129983,True,True,True,True,782.489772784611,791.341248154344,70.6864654856132,68.8303392539519,No-action,False
3048,836.3556489746771,847.0580438724536,776.0929451099908,782.8303848606466,237.37387529291402,232.31715744799692,86.70380575072677,89.00573750559117,85.88682972617875,88.65186300786577,True,True,True,False,836.747171089685,757.437663802196,72.2262769867995,72.8319406958801,Close_Bottom,True
3049,836.9216309875125,816.710962742902,775.2778333066008,767.6335702182901,117.75934115631253,120.21352302037495,87.81790006976259,90.51417443082877,87.33524080988668,90.02042777172824,True,True,False,True,726.562215936193,816.052746147528,78.6601597788812,82.8354208463231,Open_Bottom,True
3050,799.5214726113489,794.0817206027605,750.7497140911945,737.3766970428908,224.66270422091833,226.07982047046994,87.1342588225271,89.59808246692336,88.67571174882319,89.32154562416038,True,True,True,True,803.994664421827,796.463044111413,72.6105114290454,73.2219662277059,No-action,False
3051,832.8901730013202,844.472872824102,764.7513459794557,770.0489453000603,106.84118922893653,115.40308613833278,82.77927297982666,84.48393126460547,84.52236883459942,85.44443406092222,True,True,True,True,825.608681549716,835.228133572238,77.5456353324461,78.7806791536642,No-action,False
3052,829.7913526699357,831.3552610412297,783.5625024121151,789.3689930032598,225.90257914446366,227.08532639730063,89.15573947503229,89.6592569351311,90.04043780863458,91.25303701776592,True,True,True,True,833.980737145118,836.719127501246,76.448159068675,77.5782746355985,Close_Bottom,True
3053,791.3427572065508,789.644101866882,721.7194945967943,712.5672941696098,223.35114349222334,224.11237253061648,88.82206688039697,88.52992532875967,90.22893257666082,88.30178152997283,True,True,True,True,789.730589986992,785.705667594269,72.6970667748133,71.1334460963888,No-action,False
3054,830.4497471090586,836.4238621292283,784.1466840739658,785.676043217131,429.20515043531145,423.4608083948327,83.67530441741454,87.88968336429927,85.88223803706688,86.20961171021943,True,False,True,True,843.469343540106,819.768459827851,53.7481834035985,51.4748741839121,Close_Top,True
3055,798.426148378973,783.7482008735336,728.9050790539806,726.8529918977812,222.96625272608026,230.06920511901788,90.1178143889961,89.0287078425505,91.21712379984442,90.24684020001567,False,True,True,True,752.331256012623,786.600191763988,69.6439732370375,72.3350477955513,Open_Top,True
3056,781.0660119028668,781.7848805469711,718.3442763854835,715.6001807989484,220.3801767829051,226.47561836222806,87.99327730675262,88.51237283592309,88.6964495610193,88.61374284229893,True,False,True,True,781.840678486291,739.125410146624,71.2900664161551,66.413908690046,Close_Top,True
3057,827.5523465809877,816.805443401509,766.8377928251753,761.1661262040889,227.8886175305413,224.06899478226495,86.08823822590823,87.90489922315248,89.13426595643132,87.73788697535605,False,True,True,True,777.509855603757,818.663062649416,67.5472360818026,73.4503866320118,Open_Top,False
3058,772.6894720296408,777.2992089412477,722.3855315483761,714.2533448888447,223.4899898934494,222.3072800203472,87.63044339735457,92.35170230453357,89.61406877297163,89.5845888822729,True,False,True,True,777.596169535081,734.579553883042,71.3355583687612,70.251560219484,Close_Top,True
3059,842.0044263198544,842.924591045122,785.3924087765415,771.0379724333708,416.50785588761545,415.5642635885918,85.26829947493093,83.91751353857244,86.05159030731618,86.96576171896864,False,True,True,True,823.181458764691,846.737557103236,50.4871145308211,55.2543651322777,Open_Top,False
3060,798.0876524278315,798.7162288077675,730.8406590315266,731.0462456279448,228.47913940231587,226.51806857305732,87.31842470249289,87.32307649627957,89.66333403868407,88.44525126078142,True,False,True,True,797.233796114186,753.23262948848,71.9001436389975,66.6222086255858,Close_Top,False
3061,846.7508026198693,838.078903402896,776.9282455925693,769.6035687796204,117.82097533120411,118.24529320166032,87.57210375192527,87.92459696656587,89.05233835306575,87.69291925084062,False,True,True,True,774.331873246753,830.966640168535,77.7327217994,81.172720763099,Open_Top,True
3062,780.8885003104867,773.8302421441665,725.3747779735874,728.7296849731389,222.39403401616389,225.71552836386184,88.18198967023766,87.1049765147655,90.06331262899832,90.08610396102098,True,True,True,False,783.933391089796,712.63724935408,72.2698036157602,70.6298718452611,Close_Bottom,True
3063,803.6664087116204,807.8961706382968,742.4973712899593,729.3564382316496,217.65201246693013,218.41139099733073,90.08427372515291,91.56602022276284,87.3426159336644,88.9855630116538,True,True,False,True,721.978216362119,802.634365403625,69.6179967383289,74.8672628513764,Open_Bottom,False
3064,783.8465347970421,784.2594467341733,726.497703387767,737.9564890481246,221.94730453929677,217.79776887654253,86.33782739535485,90.01554865196931,87.84314739533681,87.66734493333306,True,False,True,True,786.244335831046,789.634811033931,70.422778841976,72.8228417077665,Close_Top,True
3065,835.3001216623175,834.9778934159224,785.3591144344961,781.9016174324419,101.54344879073697,98.29038032165083,84.52547741295103,88.82044115131673,87.83738128367415,87.39626802043654,False,True,True,True,833.035915672758,831.665618675749,81.2261253962877,82.9031178716681,Open_Top,True
3066,774.5105284742054,771.732958275077,713.3540411119105,723.0045395074935,225.78152135491828,224.6041211055975,87.97042266810172,90.04308091154185,86.78894100786897,89.23553796473668,True,True,True,False,776.213402416954,707.249007844997,69.4992720333522,69.3988487519161,Close_Bottom,False
3067,760.7515562608427,773.3324067663639,707.1876194975083,716.319967408276,216.01893484590968,216.32467786949758,89.73910007500031,87.08378221023246,89.38639324013137,90.38734295343725,True,True,False,False,693.373150967787,700.191679767905,68.9515252634164,70.6835796792645,Open_Bottom,True
3068,834.9073596309415,844.0761799154589,790.6275347924085,778.4174667341415,416.836001462778,411.49982405762995,85.9021729492897,87.86968605557381,87.02342310467753,88.12242654942413,True,True,False,True,804.242300591212,849.780633944629,55.1545104203104,59.1219727817585,Open_Bottom,False
3069,845.6161971555936,837.44532524594,770.7781147913448,774.4387336995378,220.0586038104346,229.37356769809003,87.93222896241426,84.74938794500835,84.15989182408528,84.38316464794113,True,True,True,False,840.440239968888,750.05026504655,73.3812985316534,68.2722025796192,Close_Bottom,False
3070,843.2174521233774,840.7172138278073,781.2862586494688,772.1070757040876,166.70752834869302,163.98531295274503,87.86937534807542,85.51087994916563,86.87357600018669,86.85136324234317,True,True,False,True,741.185035664715,835.376848334084,75.4924460610561,76.9678527947834,Open_Bottom,True
3071,785.722914175574,787.0071009147608,719.7646800123565,721.591399960222,222.2610532691036,227.1429753879879,89.44627834083053,89.57253363173693,90.96164033665853,89.51565476068,True,True,True,True,785.399594091858,787.011776856726,73.2087455704964,72.3178733932893,No-action,False
3072,788.3665129182154,790.1855602703376,721.1179504648597,720.8268664159416,226.71715269939875,224.27153830026933,88.6679216765094,87.37665030082303,89.45093660061539,88.9276893064523,True,True,True,True,787.744373393729,788.749026983873,71.868590679142,71.1838724118307,Close_Bottom,True
3073,826.4655018060943,833.6359660021503,768.3572457564575,766.9319441598119,226.91822847484912,225.36959072047227,88.59161759099663,88.57641169588956,89.21292354416035,89.23827106842951,True,False,True,True,827.380569307583,831.636223086939,74.9150883146356,75.1738926716612,Close_Top,True
3074,818.5123418727758,837.4989188085931,761.8700678903731,768.88877373634,209.70617948914693,211.30899952565517,89.15322481684845,89.36225978055947,88.93674679564516,89.76701001971513,False,True,True,True,819.395768036036,834.1910087545,75.7321037013435,76.9909919085397,Open_Top,False
3075,828.3723582530474,841.5152147699267,771.7810344864874,767.9231457983544,227.57594273943965,228.41201014696824,91.83328162119221,87.2062230548631,88.31198805747705,90.18416304752122,True,True,True,False,829.664149371402,744.65985768217,76.1457698848047,73.5567500099153,Close_Bottom,False
3076,780.6409529727671,783.4031894359243,731.341420993748,716.2317838948128,227.4599254928376,227.1788807187711,88.72467296856983,88.1269246669862,90.01081061703412,85.97706144973884,True,True,False,True,714.424019186533,782.992560041076,70.6248312589982,69.543531909077,Open_Bottom,True
3077,780.1892058094726,789.3481542197925,732.4561790686457,732.9730806406336,224.13094826901028,230.728979429891,89.49979981209812,86.94276668878527,89.295891365039,90.47524014302986,True,True,True,False,785.579392816543,716.527114373343,72.6522363132388,70.9655071270889,Close_Bottom,False
3078,787.6893189910942,777.1541142635094,718.8314087885619,723.9406859687869,233.80452492759923,231.3481613803964,88.1336009880393,88.22193624519052,88.09588566289901,86.89036735592263,True,True,False,True,706.099696925336,781.387130693252,67.1715198348321,69.7699186788018,Open_Bottom,True
3079,787.0942879314568,788.2207739968231,736.1478348437865,726.891985953529,225.04287558760421,227.44021914164153,89.5736246808059,89.33891052773134,91.6990121222951,90.3944282027003,True,True,True,True,791.366535408789,789.464500264154,74.3051107531878,72.8934648659064,No-action,False
3080,791.7454138513815,781.9644905073271,722.3849229783572,726.3936536447416,228.41588746647196,225.32700208683917,87.40959793308879,88.71337177645167,89.85696153523,88.54925450363022,True,True,True,True,790.428178317675,785.074020505452,71.4478156121966,71.5789171881735,Close_Bottom,True
3081,845.8596684670231,844.1164990337988,777.3461111908335,795.3362565353459,96.78880149616623,104.79920108040422,84.15126174125938,87.8261221232318,87.63879805527293,87.77018357695371,True,True,True,True,837.621898527401,841.998975661169,81.0871017892216,82.9707731749027,Close_Bottom,True
3082,417.6526994064546,405.2905566174014,354.93717165894213,355.33660317513716,111.43447340401408,115.46809271050975,86.03621391264632,86.2609906005951,87.30126145819199,87.54451355270706,True,False,True,True,425.951764040207,418.740685011559,35.7337898138204,34.0216261699709,Close_Top,True
3083,825.5104457424843,836.042568641631,775.522684935023,767.3599807898611,257.0020854278905,259.800136240599,85.81003332402922,89.6431544505329,84.64030125809896,87.08468921845264,False,True,True,True,830.134606995082,834.760769703822,69.3798607259021,72.3378740979194,Open_Top,True
3084,838.1624326441741,840.6366259256804,776.9940384651784,777.7487669950594,218.77201899349927,221.59378025177026,88.35883252452422,85.86846503579655,90.19481684936918,86.25232804502672,True,True,True,False,837.428940971113,750.953939005739,76.5627666869294,70.8986614021827,Close_Bottom,False
3085,850.1638135684907,842.2926263609131,791.4621889441557,775.9137582253991,109.04602150131112,109.25893047845145,86.82383905673053,88.98155514151216,85.23799653431001,86.95529646244724,True,True,False,True,737.724861816042,835.291925163041,78.1607138151857,82.1575018501604,Open_Bottom,True
3086,779.158115284401,786.1870699860727,719.5798281566022,722.0918443928373,221.1172568316275,223.00749952947038,85.72056894356471,87.61879246220295,87.13465838970228,90.1586397666218,True,True,True,True,781.015594358544,786.480875493146,69.3692007789762,71.9603657662906,No-action,False
3087,853.2886317030561,856.861748744653,779.0809011558708,789.0727553331072,167.55472885489732,165.02490247238842,84.58943665019427,82.47593782886389,88.52498214049974,87.93879282543082,True,True,True,False,845.964106839475,747.191048731044,77.6627793706923,77.1486225616904,Close_Bottom,False
3088,847.5380320296613,846.9812661185109,782.0211085544227,795.9192813938229,228.0842434864653,230.10772528122254,90.19793546571651,90.53251688204635,90.406907798087,87.98582896327811,True,True,False,False,755.691471173908,767.183218104802,74.8432308010636,73.2901593553026,No-action,False
3089,830.0002209893543,830.4465363001632,773.94756310459,759.8777212605266,196.28651021260737,190.67225080344792,88.57006832297785,86.78105965635669,87.19376150132759,86.55049168112458,True,True,False,True,742.463992078296,825.928714126754,73.3228348753253,74.978676014147,Open_Bottom,True
3090,780.2164940882737,782.113717079584,713.5743040141826,727.043909621155,227.65547492035842,226.1283395368499,87.36134300129909,90.42103307442883,87.23003717111398,89.08385683848775,True,False,True,True,780.106976593988,785.380166049579,69.4753616924933,72.654161987086,Close_Top,True
3091,851.7822561220198,839.3250174096319,784.9869590624354,783.9490287907842,112.1562731478534,107.22926269873822,84.76512721488628,85.60602520896107,85.89856792736198,87.3338044296671,False,True,True,True,844.489401458179,835.604218034229,80.0307465559295,81.1142354333383,Open_Top,True
3092,802.5291211072258,801.5195120239771,720.4185238631509,730.5212655119428,224.55913573323076,226.62861359287936,86.23974088389501,90.0310520036378,87.30697567511686,87.42329493381858,True,True,True,False,796.555674270918,714.207637178798,70.1923277173219,68.0577340790657,Close_Bottom,True
3093,780.9321448045393,793.1247764950821,721.729430374753,723.2832324649289,229.68304545517614,218.8488630587512,89.32691797400444,88.8531055418265,90.72913682187885,90.27438850042289,True,True,False,False,707.891491391657,706.762499370156,70.3911612460822,70.9285931766715,No-action,False
3094,841.6750788029286,841.6148991601976,785.6604255528042,768.5264348108592,116.4514754382584,113.31363228506967,86.72310261389343,84.44194808945016,84.49261276250411,83.40668305017584,True,True,False,True,733.925753205137,832.786589997046,76.6351525668327,77.7772831162352,Open_Bottom,False
3095,784.6007022802021,779.2715596367498,718.7941278400657,728.679503825946,215.1357140635223,231.24141469335902,88.9753424055148,87.50950637350904,86.7841684406771,90.15068829966873,True,False,True,True,784.068995570057,737.876799134284,71.4032275354109,64.8397608687553,Close_Top,False
3096,797.51770936304,785.4581713943946,733.9807496336308,746.2957183495852,228.36845787491117,221.49586351108917,91.13621841843114,90.09531741894696,87.37335800511285,86.64354909710595,False,True,True,True,752.510044577302,792.921873175845,70.1738533978253,72.3534777348838,Open_Top,True
3097,806.9394417950784,801.3980275026844,735.4550011214317,736.1971203317,228.5244956094559,227.83474717676845,88.3745075497918,89.00810242346266,87.5619907788122,87.92414169212888,True,False,True,True,804.442116182287,801.027150782508,71.9253408448428,72.3011504664072,Close_Top,True
3098,784.2960307619736,785.511866427351,731.2429157127383,734.1949187752515,223.0489772063262,227.09401318321605,89.08281681541585,90.60692408189773,88.2591036822378,87.09550148254878,False,False,True,True,787.96692433702,742.304069562594,72.062044911902,68.775148981269,Open_Top,True
3099,831.4157312502783,828.1017354928749,780.5964417219775,776.1135167346976,229.4947261490533,226.15505437048571,90.72443297641247,87.32185637946662,86.34110496194742,87.50570109898604,False,False,True,True,780.971649971734,777.664483809582,72.2912265819736,68.9151338132179,No-action,False
3100,785.2835248864573,786.2653032562466,723.3379229793529,733.1593037621419,225.61002178071163,223.1226549028313,90.49593042699016,86.4861783010083,89.11089959509924,88.99336833506682,False,True,True,True,741.815422463946,789.885913839572,68.7626161827316,71.3989265622118,Open_Top,False
3101,774.5219431073111,796.9995056098878,726.0175092227308,734.5395442477318,218.3470555589775,229.15216803994412,86.29893332470682,86.83092305379792,89.91039792411055,88.79248037788028,True,True,True,False,779.677117662994,718.122982278412,71.5397309540921,69.519981682848,Close_Bottom,False
3102,787.1826398019114,776.4871067950944,714.5852101577183,715.1815529817602,225.0652984958618,226.03011535792876,90.47021312919378,89.3705425136896,87.64674479287015,89.35229295652623,True,True,False,False,700.634385752353,778.072094260072,67.1011035648058,71.5844805614731,Open_Bottom,True
3103,791.0724180531874,792.3879298072928,730.5950880907966,728.2066423305779,220.99816515317136,232.06989191186742,87.61841387222492,89.46666271595998,89.20254350732037,87.8460026733574,True,True,False,True,792.227685929816,792.803999712274,72.1845311921124,71.5422159957026,Open_Bottom,False
3104,792.905166029811,776.4217927632444,718.8861861105069,718.5647962248555,234.491744085411,229.34150368825686,87.91631430902301,87.90209940258862,89.31069405989133,89.32389773111855,True,True,True,False,790.292335123565,705.349709915979,70.8445982614352,68.7392322181226,Close_Bottom,False
3105,772.1944678662032,785.1230734582562,727.9518379589565,722.1332099186159,225.4328181594163,224.37606654307777,88.29718630025341,89.55352673341626,89.20408788867452,87.64578343697275,True,True,False,True,712.059902460781,785.827520499597,69.7007670421323,71.5616517161873,Open_Bottom,True
3106,822.367940507236,815.6900228360915,769.347631255968,760.6209394116008,221.87237125149124,227.21367074783126,91.92045071789843,86.24915381976639,89.95630692879239,87.0549422261799,True,True,True,False,824.675786067524,738.399785560952,77.1428814108397,69.9994426513729,Close_Bottom,False
3107,776.8091545616875,784.6162293939334,736.080305671128,737.574619994706,226.71753733961077,229.47220346328578,87.97020837198713,88.68093291903445,87.43793702808675,88.11403533852844,True,True,False,False,718.798889993877,720.523662351413,68.5090426894706,69.0705572765936,No-action,False
3108,792.7233967899963,791.5811217693446,722.4586418315979,734.7375718266165,181.7762936025206,189.85567110522598,87.30165050942827,88.81818655365036,87.5466379881666,89.98186415373847,True,True,False,False,697.549662692408,792.483284712893,70.9832693943303,75.6027915697272,Open_Bottom,True
3109,789.6406956834219,770.2598657535916,717.2442868813537,715.5965196328971,225.807135959531,224.37236850674077,87.8824459943933,91.8540009390963,87.05614776316925,88.82114140749147,True,True,False,True,787.305033769803,773.958398061102,70.2985160139923,72.4426854561913,Open_Bottom,False
3110,778.3673977787058,790.5509287694028,727.1991080429733,730.1234553644404,227.92489097727176,229.31034230016823,90.50848861827461,86.11182796172241,91.45814212646503,89.2315569314823,True,True,True,True,782.987694961956,792.10657335793,73.7152996111454,70.8107171495321,No-action,False
3111,836.2960770346748,848.8586421870045,779.4637768648269,787.8117348745446,411.5518428032582,422.09470952745687,92.51418016717551,88.29007578974007,84.36164985766403,83.98476013688405,True,False,True,True,845.064900546568,829.832730915243,59.5167068643893,53.6090796723001,Close_Top,False
3112,820.2312606165508,828.4684300242703,781.5222058941961,760.1434877285093,230.2685908323647,231.95434672421288,87.32295951408717,86.5351260165385,86.39267359256215,89.05889989388469,False,True,True,True,771.826818106272,826.428510952676,68.0106599413132,73.1628035398982,Open_Top,True
3113,787.7760983487516,787.9569057779702,735.5945844299171,735.4650238989533,228.22589362623066,219.93706877034788,89.35313222898989,86.81404871887993,88.63709260770031,87.9271245780397,True,True,True,False,791.800479864996,716.215095502734,72.2982815125042,69.4665074080966,Close_Bottom,True
3114,788.446241974359,783.8534171506536,718.7818843171257,724.1144614242353,226.47874666994764,225.43895801869178,88.27725987179967,89.78908037224758,86.71595507075514,87.70326571950685,True,True,False,True,705.055472909352,785.637778897057,66.4237403811631,71.6503622899249,Open_Bottom,False
3115,790.7086570331019,791.6052201481041,728.7939510889034,725.480345925248,226.48058950970835,222.7376375647476,88.53683978726752,88.0683164699881,87.70300524695419,88.06675985521946,True,False,True,True,791.657233323839,746.646887923196,71.3829990869904,67.0774113651856,Close_Top,True
3116,755.3296115300774,750.2251275547069,692.4217623350729,701.4569120633746,212.6012333941188,211.12295877794716,76.00905344724097,76.6828252443594,82.04363170269075,81.03715082712598,False,True,True,True,714.826815260982,755.961239726129,52.8940823128559,61.1858652151419,Open_Top,False
3117,789.4353058090355,786.7248445295514,743.2427121026417,740.7642497721139,228.70732332716545,221.71118920199157,90.10547959737117,88.50068950805873,89.47988278439519,88.71970016114311,True,True,True,False,795.131680307073,721.342986899262,73.4503049490887,70.516808355655,Close_Bottom,False
3118,850.9396715275407,839.0545987327133,773.8184591698943,773.3418322501143,222.90046997861725,224.18527392348244,92.59924782387657,87.01435243536582,88.1722327633659,88.83504356624844,True,True,False,True,747.977194699626,837.145236225613,72.3864812915173,74.7111328279632,Open_Bottom,False
3119,836.9228220133515,840.4117200396536,780.7430427938964,776.6034789248932,431.9140875124681,437.2138434880991,85.10077096102762,86.72566544945603,86.40156000665318,84.23386987056973,True,True,True,True,846.823693789722,847.905376908533,54.2948218247589,53.3973261560523,No-action,False
3120,787.222426496867,778.677965157157,732.8843060244654,719.9316822915483,229.69354802491108,232.68418192157262,90.32576341774778,89.77091138959209,89.12421936996682,90.9714158619721,True,True,True,True,790.684004236931,781.246153617264,72.7792974282006,72.3858843516861,Close_Bottom,True
3121,850.9966992554213,838.1960445687394,771.0917876779407,781.0608399513104,117.91781867446034,107.26855076531653,85.01876362011852,87.57589316142338,87.67500398054152,87.3139288255415,True,False,True,True,839.933958181162,833.994390268429,80.1437530906426,81.8451536979981,Close_Top,True
3122,795.4235708423366,784.7921594681985,720.2740438833371,728.7379671258097,225.1413609660321,232.3918479262097,88.41833384609178,92.88275588298379,86.24282405386063,89.01771636514229,False,True,True,True,791.97307883847,787.910135063543,70.6102395563734,73.5039777464944,Open_Top,False
3123,845.3186517495144,831.4899636194914,782.8996377442614,783.4906371066304,99.94032653846256,97.48285108356188,87.13337815788122,84.51965830490622,86.48794296497755,85.33431167698149,True,True,True,True,839.030756606926,829.718064899915,81.8964077725096,79.9601460706491,No-action,False
3124,778.2812945870554,780.5124538263661,723.0457753913015,720.0105824910655,228.56568055079282,223.68838770541822,88.08632381915767,87.40801934202923,88.76975710957095,90.73981744549901,True,True,True,True,781.761473321582,782.133159408518,70.8844786294356,71.8551941222718,Close_Bottom,True
3125,773.5595073591489,778.6904262785149,722.0048595982704,716.3670876089707,227.86694750565326,227.02596314556314,90.33707311774062,87.67294217447719,88.42745513052509,88.21317161146318,True,True,True,False,778.22801323088,708.709311626119,71.6153208725601,67.6406066093164,Close_Bottom,True
3126,845.0008808840566,847.6766580917298,798.985326382694,793.1460045624654,222.7299789580889,226.1464447000336,89.48745806827088,85.84239700204728,89.33594489505134,87.54331598574424,True,True,False,False,767.397753072537,764.183991870325,75.3538444713002,72.9404054917933,Open_Bottom,True
3127,786.3296072006838,786.7050883690381,719.1718011550236,719.706701748689,220.8139090224672,224.04585355577422,89.13256600798884,88.52338812169396,87.41632599552565,89.24228978020832,True,True,False,True,703.832605682615,786.107380004924,67.5987967058579,71.7811637071503,Open_Bottom,True
3128,774.1145913902881,781.4880629844138,728.552921046371,729.357382059744,223.4551571105192,226.60430677591552,89.95225684053237,87.99839811445702,91.60325841565313,87.77683251809597,True,True,True,True,780.299371261798,785.688550650594,73.8399347132343,70.8703876824687,Close_Bottom,True
3129,836.947880152045,840.2120598269213,778.6978630483122,782.0596298238906,115.5611064965604,116.11679542861803,85.68394953938052,86.25879069571945,87.10100396684142,88.72494144355989,True,True,True,True,832.80909554725,836.030033137825,80.2875218560744,81.5513969387724,No-action,False
3130,786.5281461759319,794.7355675723046,727.8826690013627,724.948221779746,199.51539968712476,199.99550627165104,88.44498452950293,88.7828143443792,87.61586354554498,90.1643048427327,True,True,True,False,787.473114357179,704.134177586598,73.0884085535706,72.409693212435,Close_Bottom,False
3131,767.1894420755539,788.0095559831799,723.8168739396369,729.5105338047376,228.32911485292993,231.42356260998315,87.86449220313648,87.53595162385311,88.07977479656013,87.4664615548862,True,True,False,True,708.644490045636,790.307563717312,68.0180551724319,70.3492147317886,Open_Bottom,False
3132,789.7006821877537,784.9212337644399,710.2104466054903,719.2652382630579,223.53084121997674,223.03753008373224,90.09915867319171,88.71386994132966,90.7739567162833,90.86475901141756,True,False,True,True,784.919202221545,741.125702872462,73.0548882521512,67.1453125074862,Close_Top,False
3133,788.5019974173069,773.468883053565,731.7446707694403,726.7414287885081,229.02123408415036,230.463889035848,91.12737454405858,86.88343381747752,85.51934092522903,85.96676710865133,False,True,True,True,745.121754469966,779.679725204813,69.3874224911795,68.7386062488963,Open_Top,False
3134,410.73027135851873,429.33373477965006,348.8316760325649,345.86912051396877,225.715519367411,227.4019806498878,89.40543587930551,89.8317145828806,90.73411620967414,89.52515580213601,True,True,True,False,428.178286147776,417.537087848357,5.02995523185547,4.95627124326876,Close_Bottom,False
3135,800.9300396833469,792.0307728214545,732.661941159395,730.389215592448,230.4119335527852,225.27792038317,89.50501705552175,87.80789915969714,87.2816098769347,87.04779155607253,True,True,False,False,716.801846675956,792.974763076339,67.7903892186691,70.9093977665026,Open_Bottom,True
3136,774.3635049960199,775.0977076111541,721.7450959018008,732.2734724677969,224.87802343546633,229.6289646246533,89.36618520300966,88.64519831058584,88.47505649308371,88.7741340724424,True,True,False,False,778.577581893976,782.289109418246,71.4306208038025,71.3987086169019,Open_Bottom,True
3137,782.2192732986595,789.8429634348987,722.7097331757997,712.7268896307825,228.60084130398045,225.59874705642528,89.19266873177313,85.36836304069911,89.15364340013464,87.7856030419689,True,True,False,True,784.269919817386,785.982511375336,71.7220143432319,69.0937665741821,Open_Bottom,False
3138,792.6987067905666,784.3094045115694,726.6655938523725,726.9938068584673,222.70443075834305,226.762949986566,87.305134830765,88.7150757742532,88.2356321416985,89.58237561207126,True,False,True,True,792.1626769293,786.87954998724,71.2863375202734,72.1099187323124,Close_Top,True
3139,792.0125424837486,779.2943282590007,730.0840450599318,726.5656767599484,220.74870165405906,227.56441605203193,91.46381133467992,88.20833429488113,89.78050292261736,87.80547668283445,False,True,True,True,792.640300582518,783.434367625402,74.4100459361034,70.713342052072,Open_Top,True
3140,794.1929486422728,787.4278078712567,741.8332614214419,735.8431270073793,227.3497323938061,227.36777429370875,88.96359425055674,88.83235885221758,88.73096427803269,88.48254075759698,True,True,True,False,797.912474476749,718.154457655007,72.705145582868,69.4577954237882,Close_Bottom,True
3141,786.2294616908881,780.4529668233268,723.5477370206909,728.669875314989,196.44023764008236,202.2763497885314,88.10597328578086,89.83545288740999,89.3499228764845,88.07089443301855,True,True,False,False,701.526706312282,706.888736152746,71.7491591579047,70.4324922298057,Open_Bottom,True
3142,795.0576222914995,788.4098847404002,733.9998440072147,715.2749649663122,185.8546248708081,188.31114291507197,87.00661100190408,87.22772523755097,88.93319871902143,90.18581448230388,True,True,False,True,708.864436259262,784.354469159123,72.8952715651394,74.0450887036632,Open_Bottom,True
3143,833.030356111496,843.4263547916607,787.8026686356628,786.0741805255103,100.44091885841992,98.28813412799241,88.55678742934305,85.29378130330832,85.18805660984154,86.64571250497981,True,False,True,True,832.078894585639,768.185257468042,81.5795000970539,76.5260793212385,Close_Top,True
3144,811.1934742143372,810.2282354732167,747.9080037621251,735.6530663840208,226.81993026418422,225.6423819381626,88.39733965735199,88.58887391675647,90.70623532743595,87.98754758036767,False,False,True,True,763.684112795842,762.673208359494,68.6192713064112,68.8211469478366,No-action,False
3145,788.932915287971,787.8670241487068,724.4633276781547,721.6107550924185,220.07441963617066,216.65688311700015,88.2231970780979,87.2790067429429,91.3761437130854,88.68443417785589,False,True,True,True,743.946875279493,787.170651437258,67.2249397318982,71.5629663458021,Open_Top,True
3146,773.1837238077707,786.185722487264,723.6305239759934,717.2164212449649,221.2147505795644,222.36531501884738,88.26177932301205,87.84236901703724,89.63757977640637,89.5497304665375,True,False,True,True,778.184778606455,784.920607754957,71.8809480921907,71.5765370261862,Close_Top,True
3147,787.1041953698395,795.3538497738999,732.1409336649943,732.9150529507722,228.92247473928654,224.84853026534074,89.16211650030786,85.83300996941531,88.24555703248973,89.0589619959494,False,True,True,True,790.366010191105,795.943240096878,71.7864723258097,71.1817254359348,Open_Top,False
